Gene,Entrez ID,noagg_ripple,ripple_lag,lag_tag,tag_tip,tip_slug,slug_Mhat,Mhat_cul,cul_FB,merged_milestones,Regulon cluster,tgr_disagg_gene,dediff,Parikh_cell-type,Maeda_cell-type,Maeda_detailed cell-type,cAMP-pulse induced,chemotaxis,hssA/2C/7E family,57-aa protein family,sig and  sigN genes,gtaG dependent short protein,All_transcriptional regulation and chromatin organization 
string,string,noagg_ripple_down noagg_ripple_up,ripple_lag_down ripple_lag_up,lag_tag_down lag_tag_up,tag_tip_down tag_tip_up,discrete,discrete,Mhat_cul_down Mhat_cul_up,cul_FB_down cul_FB_up,Mhat_cul_down Mhat_cul_up cul_FB_down cul_FB_up lag_tag_down lag_tag_up lag_tag_upMhat_cul_down noagg_ripple_down noagg_ripple_downMhat_cul_up noagg_ripple_downcul_FB_up noagg_ripple_downlag_tag_up noagg_ripple_downslug_Mhat_up noagg_ripple_up noagg_ripple_uplag_tag_down ripple_lag_down ripple_lag_up ripple_lag_uptag_tip_down slug_Mhat_up slug_Mhat_upcul_FB_down tag_tip_down tag_tip_up tip_slug_up tip_slug_upMhat_cul_down,C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 C13 C14 C15 C16 C17 C18 C19 C20 C21,6to8h 8to12h,discrete,Psp Pst,prespore prestalk,Late\ prestalk\ SSE634\ pattern Late\ prestalk\ SSG721\ pattern PstA PstAB\ SLA128\ pattern PstAB\ SLC388\ pattern PstAB\ SSB312\ pattern PstAB\ SSK348\ pattern PstAO\ SLE474\ pattern PstAO\ SSA854\ pattern PstAO\ SSH475\ pattern PstO\ SLG775\ pattern PstO\ SLH659\ pattern PstO\ SSM184\ pattern SLC388\ pattern prespore,discrete,discrete,highly\ similar\ to\ other\ hssA/2C/7E hssA/2C/7E\ family related\ to\ hssA weakly\ similar\ to hssA/2C/7E,small_57aa small_57aa\ like,SrfA-induced almost\ identical\ to\ sigN176 sigN\ genes,gtaG\ dependent gtaG\ dependent\ weakly,"TF\ (general,pol\ II) TF\ (general,pol\ II)\ chromatin\ modification TF\ (mediator) TF\ (pol\ I/pol\ III) TF\ (regulation) TF\ (regulation)\ \ histon\ modification TF\ (regulation)\ chromatin\ org chromatin chromatin\ centromere chromatin\ remodeling\ factor histone\ modification histone/histone\ variant"
meta,meta,,,,,,,,,,,,,,,,,,,,,,
DDB_G0273211,8618877,noagg_ripple_down,,,,,,,cul_FB_up,noagg_ripple_downcul_FB_up,C20,,,,,,,,,,,,
DDB_G0280217,8622444,,,,,,,Mhat_cul_up,,Mhat_cul_up,C20,,,,,,,,,,,,
DDB_G0281513,8623117,,,,,,,Mhat_cul_up,,Mhat_cul_up,C20,,,,,,,,,,,,
DDB_G0293854,8629451,,,,,,,Mhat_cul_up,,Mhat_cul_up,C20,,,,,,,,,,,,
DDB_G0286203,8625491,,,,,,,,cul_FB_up,cul_FB_up,C20,,,,,,,,,,,,
DDB_G0286873,8625838,,,,,,,,cul_FB_up,cul_FB_up,C20,,,,,,,,,,,,
DDB_G0290419,8627649,,,,,,,,cul_FB_up,cul_FB_up,C20,,,,,,,,,,,,
DDB_G0281771,8623241,,,,,,,,cul_FB_up,cul_FB_up,C20,,,,,,,,,,,,
DDB_G0289095,8626960,,,,,,,,cul_FB_up,cul_FB_up,C20,,,,,,,,,,,,
DDB_G0272500,8618504,,,,,,,,cul_FB_up,cul_FB_up,C20,,,,,,,,,,,,
DDB_G0292826,8628885,,,,,,,,cul_FB_up,cul_FB_up,C20,,,,,,,,,,,,
DDB_G0292824,8628884,,,,,,,,cul_FB_up,cul_FB_up,C20,,,,,,,,,,,,
DDB_G0272298,8618447,,,,,,,,cul_FB_up,cul_FB_up,C20,,,,,,,,,,,,
DDB_G0268740,8616610,,,,,,,,cul_FB_up,cul_FB_up,C20,,,,,,,,,,,,
DDB_G0282127,8623424,,,,,,,,,,C20,,,,,,,,,,,,
DDB_G0271326,8617837,,,,,,,,,,C20,,,,,,,,,,,,
DDB_G0282039,8623383,,,,,,,,,,C20,,,,,,,,,,,,
DDB_G0278519,8621618,,,,,,,,,,C20,,,,,,,,,,,,
DDB_G0279757,8622208,,,,,,,,,,C20,,,,,,,,,,,,
DDB_G0269082,8616647,,,,,,,,,,C20,,,,,,,,,,,,
DDB_G0268756,8616620,,,,,,,,,,C20,,,,,,,,,,,,
DDB_G0271930,8618208,,,,,,,,,,C20,,,,,,,,,,,,
DDB_G0281895,8623300,,,,,,,,,,C20,,,,,,,,,,,,
DDB_G0274539,8619496,,,,,,,,,,C20,,,,,,,,,,,,
DDB_G0287091,8625955,,,,,,,,,,C20,,,,,,,,,,,,
DDB_G0287093,8625956,,,,,,,,,,C20,,,,,,,,,,,,
DDB_G0293998,8629532,,,,,,,,,,C20,,,,,,,,,,,,
DDB_G0278279,8621469,,,,,,,,,,C20,,,,,,,,,,,,
DDB_G0270722,8617470,,,,,,,,,,C20,,,,,,,,,,,,
DDB_G0287089,8625953,,,,,,,,,,C20,,,,,,,,,,,,
DDB_G0283077,8623905,,,,,,,,,,C20,,,,,,,,,,,,
DDB_G0291169,8628024,,,,,,,,,,C20,,,,,,,,,,,,
DDB_G0271588,8618068,,,,,,,,,,C20,,,,,,,,,,,,
DDB_G0276075,8620361,,,,,,,,,,C20,,,,,,,,,,,,
DDB_G0278823,8621721,,,,,,,,,,C20,,,,,,,,,,,,
DDB_G0292816,8628919,,,,,,,,,,C20,,,,,,,,,,,,
DDB_G0282485,8623606,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0295691,8628390,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0288155,8626483,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0273191,8618864,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0287595,8626225,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0284117,8624437,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0276241,8620355,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0281849,8623269,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0289483,8627162,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0278725,8621750,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0293254,8629099,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0288983,8626901,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0274449,8619612,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0291358,8628107,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0293844,8629446,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0278095,8621327,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0279059,8621859,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0284947,8624860,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0292610,8628777,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0284597,8624671,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0269740,8617196,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0271030,8617499,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0274331,8619346,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0278597,8621337,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0277213,8620878,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0291886,8628389,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0281487,8623099,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0274553,8619464,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0272232,8618469,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0289317,8627077,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0276893,8620736,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0276473,8620575,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0293540,8629283,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0288053,8626435,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0285021,8624922,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0284473,8624654,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0291173,8628028,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0289679,8627261,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0269038,8616511,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0290409,8627643,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0292882,8628931,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0268360,8616156,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0271842,8618166,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0293180,8629051,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0269050,8616524,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0278969,8621813,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0276837,8620796,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0290997,8627944,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0275039,8619893,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0283587,8624141,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0291780,8628330,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0275071,8619830,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0347202,?,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0285537,8625158,,,,,,,,,,C2,,,,,,,,,,,,
DDB_G0271260,8617884,,,,,,,Mhat_cul_up,,Mhat_cul_up,C19,,,,,,,,,,,,
DDB_G0269730,8617184,,,,,,,Mhat_cul_up,,Mhat_cul_up,C19,,,,,,,,,,,,
DDB_G0289359,8627098,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0289065,8626944,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0268858,8616714,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0288841,8626837,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0273111,8618809,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0288167,8626491,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0293422,8629217,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0279541,8622098,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0281757,8623232,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0280245,8622462,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0282015,8623363,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0278537,8621633,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0285567,8625179,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0285569,8625180,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0278553,8621645,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0277215,8620883,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0287501,8626156,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0293890,8629473,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0271110,8617798,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0285441,8625100,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0285443,8625102,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0270004,8617423,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0273337,8618811,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0280277,8622482,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0285737,8625101,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0286815,8625754,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0276687,8620639,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0286675,8625753,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0271780,8618159,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0294473,8622480,,,,,,,,cul_FB_up,cul_FB_up,C19,,,,,,,,,,,,
DDB_G0271320,8617841,,,,,,,,,,C19,,,,,,,,,,,,
DDB_G0294561,8627579,,,,,,,,,,C19,,,,,,,,,,,,
DDB_G0275491,8620176,,,,,,,,,,C19,,,,,,,,,,,,
DDB_G0290271,8627580,,,,,,,,,,C19,,,,,,,,,,,,
DDB_G0292908,8628955,,,,,,,,,,C19,,,,,,,,,,,,
DDB_G0278559,8621648,,,,,,,,,,C19,,,,,,,,,,,,
DDB_G0282305,8623507,,,,,,,,,,C19,,,,,,,,,,,,
DDB_G0289861,8627351,,,,,,,,,,C19,,,,,,,,,,,,
DDB_G0271196,8617933,,,,,,,,,,C19,,,,,,,,,,,,
DDB_G0274451,8619611,,,,,,,,,,C19,,,,,,,,,,,,
DDB_G0293262,8629091,,,,,,,,,,C19,,,,,,,,,,,,
DDB_G0277497,8621028,,,,,,,,,,C19,,,,,,,,,,,,
DDB_G0278695,8621619,,,,,,,,,,C19,,,,,,,,,,,,
DDB_G0281233,8622959,,,,,,,,,,C19,,,,,,,,,,,,
DDB_G0275949,8619981,,,,,,,,,,C19,,,,,,,,,,,,
DDB_G0273357,8618869,,ripple_lag_up,,,,,,,ripple_lag_up,C18,,,,,,,,,,,,
DDB_G0271520,8618014,,,lag_tag_up,,,,,,lag_tag_up,C18,,,,,,,,,,,,
DDB_G0286993,8625895,,,,,,,,cul_FB_up,cul_FB_up,C18,,,,,,,,,,,,
DDB_G0288843,8626838,,,,,,,,cul_FB_up,cul_FB_up,C18,,,,,,,,,,,,
DDB_G0282589,8623680,,,,,,,,cul_FB_up,cul_FB_up,C18,,,,,,,,,,,,
DDB_G0276143,8620399,,,,,,,,cul_FB_up,cul_FB_up,C18,,,,,,,,,,,,
DDB_G0288397,8626605,,,,,,,,cul_FB_up,cul_FB_up,C18,,,,,,,,,,,,
DDB_G0287549,8626185,,,,,,,,cul_FB_up,cul_FB_up,C18,,,,,,,,,,,,
DDB_G0292822,8628883,,,,,,,,cul_FB_up,cul_FB_up,C18,,,,,,,,,,,,
DDB_G0289245,8627027,,,,,,,,cul_FB_up,cul_FB_up,C18,,,,,,,,,,,,
DDB_G0287065,8625939,,,,,,,,cul_FB_up,cul_FB_up,C18,,,,,,,,,,,,
DDB_G0275489,8620174,,,,,,,,cul_FB_up,cul_FB_up,C18,,,,,,,,,,,,
DDB_G0271314,8617848,,,,,,,,cul_FB_up,cul_FB_up,C18,,,,,,,,,,,,
DDB_G0279651,8622149,,,,,,,,cul_FB_up,cul_FB_up,C18,,,,,,,,,,,,
DDB_G0285273,8625022,,,,,,,,cul_FB_up,cul_FB_up,C18,,,,,,,,,,,,
DDB_G0274433,8619627,,,,,,,,cul_FB_up,cul_FB_up,C18,,,,,,,,,,,,
DDB_G0287293,8626096,,,,,,,,cul_FB_up,cul_FB_up,C18,,,,,,,,,,,,
DDB_G0279023,8621835,,,,,,,,cul_FB_up,cul_FB_up,C18,,,,,,,,,,,,
DDB_G0283277,8624004,,,,,,,,cul_FB_up,cul_FB_up,C18,,,,,,,,,,,,
DDB_G0272570,8618760,,,,,,,,cul_FB_up,cul_FB_up,C18,,,,,,,,,,,,
DDB_G0280915,8622787,,,,,,,,cul_FB_up,cul_FB_up,C18,,,,,,,,,,,,
DDB_G0287583,8626210,,,,,,,,cul_FB_up,cul_FB_up,C18,,,,,,,,,,,,
DDB_G0275903,8620164,,,,,,,,,,C18,,,,,,,,,,,,
DDB_G0275685,8620070,,,,,,,,,,C18,,,,,,,,,,,,
DDB_G0278745,8621670,,,,,,,,,,C18,,,,,,,,,,,,
DDB_G0271850,8618178,,,,,,,,,,C18,,,,,,,,,,,,
DDB_G0295727,8621395,,,,,,,,,,C18,,,,,,,,,,,,
DDB_G0287121,8625959,,,,,,,,,,C18,,,,,,,,,,,,
DDB_G0275463,8620231,,,,,,,,,,C18,,,,,,,,,,,,
DDB_G0287095,8625960,,,,,,,,,,C18,,,,,,,,,,,,
DDB_G0347783,?,,,,,,,,,,C18,,,,,,,,,,,,
DDB_G0288399,8626606,,,,,,,,,,C18,,,,,,,,,,,,
DDB_G0282441,8623578,,,,,,,,,,C18,,,,,,,,,,,,
DDB_G0271778,8618157,,,,,,,,,,C18,,,,,,,,,,,,
DDB_G0284261,8624515,,,,,,,,,,C18,,,,,,,,,,,,
DDB_G0280561,8622609,,,,,,,,,,C18,,,,,,,,,,,,
DDB_G0280415,8622543,,,,,,slug_Mhat_up,,,slug_Mhat_up,C17,,,,,,,,,,,,
DDB_G0284303,8624514,,,,,,,Mhat_cul_up,,Mhat_cul_up,C17,,,,,,,,,,,,
DDB_G0276469,8620564,,,,,,,Mhat_cul_up,,Mhat_cul_up,C17,,,,,,,,,,,,
DDB_G0268750,8616615,,,,,,,Mhat_cul_up,,Mhat_cul_up,C17,,,,,,,,,,,,
DDB_G0277581,8621126,,,,,,,Mhat_cul_up,,Mhat_cul_up,C17,,,,,,,,,,,,
DDB_G0274157,8619733,,,,,,,Mhat_cul_up,,Mhat_cul_up,C17,,,,,,,,,,,,
DDB_G0268248,8616495,,,,,,,Mhat_cul_up,,Mhat_cul_up,C17,,,,,,,,,,,,
DDB_G0283837,8624300,,,,,,,Mhat_cul_up,,Mhat_cul_up,C17,,,,,,,,,,,,
DDB_G0274615,8619732,,,,,,,Mhat_cul_up,,Mhat_cul_up,C17,,,,,,,,,,,,
DDB_G0282883,8623818,,,,,,,Mhat_cul_up,,Mhat_cul_up,C17,,,,,,,,,,,,
DDB_G0348639,?,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0282605,8623689,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0286285,8625547,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0288371,8626584,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0281155,8622904,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0279987,8622334,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0273273,8618812,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0271660,8618073,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0276393,8620468,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0288513,8626665,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0290151,8627502,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0277275,8620966,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0287417,8626091,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0295745,8627053,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0288781,8626799,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0267964,8616257,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0292054,8628473,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0279035,8621842,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0283135,8623916,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0272218,8618456,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0279361,8622011,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0271972,8618236,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0284077,8624402,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0289363,8627104,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0293268,8629088,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0274883,8619527,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0288389,8626601,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0283585,8624130,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0270236,8617611,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0292834,8628894,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0288211,8626512,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0291712,8628292,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0347550,?,,,,,,,,,,C17,,,,,,,,,,,,
DDB_G0279353,8622007,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0290533,8627705,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0267620,8615974,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0277757,8621206,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0279643,8622145,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0279609,8622126,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0282399,8623549,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0278557,8621647,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0270290,8617658,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0281999,8623354,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0290627,8627772,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0284351,8624546,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0290557,8627721,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0278127,8621359,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0286475,8625625,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0273437,8618982,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0272468,8618463,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0274189,8619702,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0270292,8617659,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0282401,8623550,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0278565,8621651,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0286309,8625563,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0283959,8624351,,,,,,slug_Mhat_up,,,slug_Mhat_up,C16,,,,,,,,,,,,
DDB_G0273181,8618830,,,lag_tag_up,,,,,,lag_tag_up,C16,,,,,,,,,,,,
DDB_G0291001,8627946,,,,,,,,,,C16,,,,,,,,,,,,
DDB_G0292204,8628541,,,,,,,,,,C16,,,,,,,,,,,,
DDB_G0292494,8628721,,,,,,,,,,C16,,,,,,,,,,,,
DDB_G0274509,8619525,,,,,,,,,,C16,,,,,,,,,,,,
DDB_G0284683,8624725,,,,,,,,,,C16,,,,,,,,,,,,
DDB_G0270288,8617657,,,,,,,,,,C16,,,,,,,,,,,,
DDB_G0284909,8624837,,,,,,,,,,C16,,,,,,,,,,,,
DDB_G0270294,8617660,,,,,,,,,,C16,,,,,,,,,,,,
DDB_G0274363,8619309,,,,,,,,,,C16,,,,,,,,,,,,
DDB_G0270768,8617633,,,,,,,,,,C16,,,,,,,,,,,,
DDB_G0291177,8628030,,,,,,,,,,C16,,,,,,,,,,,,
DDB_G0292222,8628563,,,,,,,,,,C16,,,,,,,,,,,,
DDB_G0278707,8621652,,,,,,,,,,C16,,,,,,,,,,,,
DDB_G0283169,8623970,,,,,,,,,,C16,,,,,,,,,,,,
DDB_G0278561,8621649,,,,,,,,,,C16,,,,,,,,,,,,
DDB_G0286061,8625432,,,,,,slug_Mhat_up,,,slug_Mhat_up,C15,,,,,,,,,,,,
DDB_G0281467,8623083,,,,,,slug_Mhat_up,,,slug_Mhat_up,C15,,,,,,,,,,,,
DDB_G0281143,8622897,noagg_ripple_up,,,,,,,,noagg_ripple_up,C15,,,,,,,,,,,,
DDB_G0281993,8623351,noagg_ripple_up,,,,,,,,noagg_ripple_up,C15,,,,,,,,,,,,
DDB_G0278389,8621542,,,lag_tag_up,,,,,,lag_tag_up,C15,,,,,,,,,,,,
DDB_G0268644,8616509,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0285861,8625320,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0268584,8616446,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0278881,8621756,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0275117,8619803,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0268250,8616496,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0292190,8628539,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0275087,8619847,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0277481,8621004,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0280367,8622366,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0269978,8617402,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0291378,8628121,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0292828,8628886,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0275189,8619882,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0286485,8625640,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0274153,8619743,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0289953,8627420,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0288955,8626859,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0269124,8617212,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0281339,8623006,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0288871,8626843,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0271098,8617814,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0273281,8618822,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0270218,8617596,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0269280,8616788,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0275195,8619866,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0286413,8625602,,,,,,,,,,C15,,,,,,,,,,,,
DDB_G0273091,8618829,,,,,,slug_Mhat_up,,,slug_Mhat_up,C14,,,,,,,,,,,,
DDB_G0271318,8617844,,,,,,,,,,C14,,,,,,,,,,,,
DDB_G0288911,8626866,,,,,,,,,,C14,,,,,,,,,,,,
DDB_G0272556,8618518,,,,tag_tip_up,,,,,tag_tip_up,C13,,,,,,,,,,,,
DDB_G0292168,8628467,,,,tag_tip_up,,,,,tag_tip_up,C13,,,,,,,,,,,,
DDB_G0275481,8620170,,,,,,,Mhat_cul_down,,Mhat_cul_down,C13,,,,,,,,,,,,
DDB_G0284327,8624524,,,lag_tag_up,,,,,,lag_tag_up,C13,,,,,,,,,,,,
DDB_G0273367,8618893,,,,,,,,,,C13,,,,,,,,,,,,
DDB_G0290855,8627859,,,,,,,,,,C13,,,,,,,,,,,,
DDB_G0280717,8622697,,,,,,,,,,C13,,,,,,,,,,,,
DDB_G0285355,8625071,,,,,,,,,,C13,,,,,,,,,,,,
