"","pathway","description","genes_in_pathway","matches","%_match","pValue","adj.pValue","overlap"
"GO:0016307","GO:0016307","""phosphatidylinositol phosphate kinase activity""","7","0","0","1","1",""
"GO:0052866","GO:0052866","""phosphatidylinositol phosphate phosphatase activity""","8","1","12.5","0.235853476279306","1","8618583"
"GO:0004435","GO:0004435","""phosphatidylinositol phospholipase C activity""","1","0","0","1","1",""
"GO:0008526","GO:0008526","""phosphatidylinositol transfer activity""","3","0","0","1","1",""
"GO:0034594","GO:0034594","""phosphatidylinositol trisphosphate phosphatase activity""","4","0","0","1","1",""
"GO:0016314","GO:0016314","""phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase activity""","2","0","0","1","1",""
"GO:0034485","GO:0034485","""phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity""","2","0","0","1","1",""
"GO:0005547","GO:0005547","""phosphatidylinositol-3,4,5-trisphosphate binding""","12","1","8.33","0.332101674146711","1","8619312"
"GO:0004438","GO:0004438","""phosphatidylinositol-3-phosphatase activity""","2","0","0","1","1",""
"GO:0032266","GO:0032266","""phosphatidylinositol-3-phosphate binding""","4","0","0","1","1",""
"GO:0004439","GO:0004439","""phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity""","3","0","0","1","1",""
"GO:0005546","GO:0005546","""phosphatidylinositol-4,5-bisphosphate binding""","9","1","11.11","0.261137736255359","1","8618596"
"GO:0106019","GO:0106019","""phosphatidylinositol-4,5-bisphosphate phosphatase activity""","3","0","0","1","1",""
"GO:0070273","GO:0070273","""phosphatidylinositol-4-phosphate binding""","2","0","0","1","1",""
"GO:0043812","GO:0043812","""phosphatidylinositol-4-phosphate phosphatase activity""","1","0","0","1","1",""
"GO:0010314","GO:0010314","""phosphatidylinositol-5-phosphate binding""","1","0","0","1","1",""
"GO:0001786","GO:0001786","""phosphatidylserine binding""","5","0","0","1","1",""
"GO:0004609","GO:0004609","""phosphatidylserine decarboxylase activity""","2","0","0","1","1",""
"GO:0004528","GO:0004528","""phosphodiesterase I activity""","1","0","0","1","1",""
"GO:0004612","GO:0004612","""phosphoenolpyruvate carboxykinase (ATP) activity""","1","0","0","1","1",""
"GO:0004611","GO:0004611","""phosphoenolpyruvate carboxykinase activity""","1","0","0","1","1",""
"GO:0004616","GO:0004616","""phosphogluconate dehydrogenase (decarboxylating) activity""","1","0","0","1","1",""
"GO:0004617","GO:0004617","""phosphoglycerate dehydrogenase activity""","1","0","0","1","1",""
"GO:0004619","GO:0004619","""phosphoglycerate mutase activity""","1","0","0","1","1",""
"GO:0004629","GO:0004629","""phospholipase C activity""","1","0","0","1","1",""
"GO:0004630","GO:0004630","""phospholipase D activity""","6","0","0","1","1",""
"GO:0004620","GO:0004620","""phospholipase activity""","19","1","5.26","0.472397821852276","1","8619779"
"GO:0005543","GO:0005543","""phospholipid binding""","49","2","4.08","0.485351138247713","1","8618596,8619312"
"GO:0120014","GO:0120014","""phospholipid transfer activity""","3","0","0","1","1",""
"GO:0005548","GO:0005548","""phospholipid transporter activity""","4","0","0","1","1",""
"GO:0004615","GO:0004615","""phosphomannomutase activity""","2","0","0","1","1",""
"GO:0004633","GO:0004633","""phosphopantothenoylcysteine decarboxylase activity""","1","0","0","1","1",""
"GO:0051219","GO:0051219","""phosphoprotein binding""","1","0","0","1","1",""
"GO:0004721","GO:0004721","""phosphoprotein phosphatase activity""","31","2","6.45","0.273356350711984","1","8618583,8620226"
"GO:0004634","GO:0004634","""phosphopyruvate hydratase activity""","2","0","0","1","1",""
"GO:0000156","GO:0000156","""phosphorelay response regulator activity""","2","0","0","1","1",""
"GO:0000155","GO:0000155","""phosphorelay sensor kinase activity""","14","0","0","1","1",""
"GO:0004637","GO:0004637","""phosphoribosylamine-glycine ligase activity""","1","0","0","1","1",""
"GO:0004638","GO:0004638","""phosphoribosylaminoimidazole carboxylase activity""","1","0","0","1","1",""
"GO:0004643","GO:0004643","""phosphoribosylaminoimidazolecarboxamide formyltransferase activity""","1","0","0","1","1",""
"GO:0004639","GO:0004639","""phosphoribosylaminoimidazolesuccinocarboxamide synthase activity""","1","0","0","1","1",""
"GO:0004641","GO:0004641","""phosphoribosylformylglycinamidine cyclo-ligase activity""","1","0","0","1","1",""
"GO:0004642","GO:0004642","""phosphoribosylformylglycinamidine synthase activity""","1","0","0","1","1",""
"GO:0004644","GO:0004644","""phosphoribosylglycinamide formyltransferase activity""","1","0","0","1","1",""
"GO:0008081","GO:0008081","""phosphoric diester hydrolase activity""","21","0","0","1","1",""
"GO:0016849","GO:0016849","""phosphorus-oxygen lyase activity""","7","0","0","1","1",""
"GO:0008607","GO:0008607","""phosphorylase kinase regulator activity""","1","0","0","1","1",""
"GO:0098621","GO:0098621","""phosphoseryl-selenocysteinyl-tRNA selenium transferase activity""","1","0","0","1","1",""
"GO:0016773","GO:0016773","""phosphotransferase activity, alcohol group as acceptor""","298","7","2.35","0.870190450164207","1","8615885,8619591,8620547,8621459,8624005,8626784,8627225"
"GO:0016780","GO:0016780","""phosphotransferase activity, for other substituted phosphate groups""","7","0","0","1","1",""
"GO:0016775","GO:0016775","""phosphotransferase activity, nitrogenous group as acceptor""","15","0","0","1","1",""
"GO:0016781","GO:0016781","""phosphotransferase activity, paired acceptors""","1","0","0","1","1",""
"GO:0016776","GO:0016776","""phosphotransferase activity, phosphate group as acceptor""","10","1","10","0.285589130306047","1","8628843"
"GO:0001784","GO:0001784","""phosphotyrosine residue binding""","1","0","0","1","1",""
"GO:0008574","GO:0008574","""plus-end-directed microtubule motor activity""","3","0","0","1","1",""
"GO:0008143","GO:0008143","""poly(A) binding""","2","0","0","1","1",""
"GO:0004535","GO:0004535","""poly(A)-specific ribonuclease activity""","1","0","0","1","1",""
"GO:1990838","GO:1990838","""poly(U)-specific exoribonuclease activity, producing 3' uridine cyclic phosphate ends""","1","0","0","1","1",""
"GO:0070717","GO:0070717","""poly-purine tract binding""","2","0","0","1","1",""
"GO:0051731","GO:0051731","""polynucleotide 5'-hydroxyl-kinase activity""","2","0","0","1","1",""
"GO:0004652","GO:0004652","""polynucleotide adenylyltransferase activity""","2","0","0","1","1",""
"GO:0004653","GO:0004653","""polypeptide N-acetylgalactosaminyltransferase activity""","1","0","0","1","1",""
"GO:0008976","GO:0008976","""polyphosphate kinase activity""","2","0","0","1","1",""
"GO:0002094","GO:0002094","""polyprenyltransferase activity""","1","0","0","1","1",""
"GO:0031593","GO:0031593","""polyubiquitin modification-dependent protein binding""","1","0","0","1","1",""
"GO:0015288","GO:0015288","""porin activity""","1","0","0","1","1",""
"GO:0005267","GO:0005267","""potassium channel activity""","2","0","0","1","1",""
"GO:0030955","GO:0030955","""potassium ion binding""","1","0","0","1","1",""
"GO:0015079","GO:0015079","""potassium ion transmembrane transporter activity""","4","0","0","1","1",""
"GO:0045131","GO:0045131","""pre-mRNA branch point binding""","1","0","0","1","1",""
"GO:0004659","GO:0004659","""prenyltransferase activity""","15","1","6.67","0.396278403871088","1","8617235"
"GO:0004664","GO:0004664","""prephenate dehydratase activity""","1","0","0","1","1",""
"GO:0008131","GO:0008131","""primary amine oxidase activity""","2","0","0","1","1",""
"GO:0005522","GO:0005522","""profilin binding""","11","0","0","1","1",""
"GO:0004827","GO:0004827","""proline-tRNA ligase activity""","2","0","0","1","1",""
"GO:0004658","GO:0004658","""propionyl-CoA carboxylase activity""","1","0","0","1","1",""
"GO:0036402","GO:0036402","""proteasome-activating activity""","6","0","0","1","1",""
"GO:0051722","GO:0051722","""protein C-terminal methylesterase activity""","1","0","0","1","1",""
"GO:0008022","GO:0008022","""protein C-terminus binding""","1","0","0","1","1",""
"GO:0051998","GO:0051998","""protein carboxyl O-methyltransferase activity""","1","0","0","1","1",""
"GO:0140597","GO:0140597","""protein carrier chaperone""","2","0","0","1","1",""
"GO:0046983","GO:0046983","""protein dimerization activity""","30","1","3.33","0.635950748323746","1","8617765"
"GO:0019904","GO:0019904","""protein domain specific binding""","4","0","0","1","1",""
"GO:0004661","GO:0004661","""protein geranylgeranyltransferase activity""","3","0","0","1","1",""
"GO:0046982","GO:0046982","""protein heterodimerization activity""","24","1","4.17","0.554248803339624","1","8617765"
"GO:0004673","GO:0004673","""protein histidine kinase activity""","15","0","0","1","1",""
"GO:0043424","GO:0043424","""protein histidine kinase binding""","1","0","0","1","1",""
"GO:0042803","GO:0042803","""protein homodimerization activity""","1","0","0","1","1",""
"GO:0051018","GO:0051018","""protein kinase A binding""","2","0","0","1","1",""
"GO:0034236","GO:0034236","""protein kinase A catalytic subunit binding""","1","0","0","1","1",""
"GO:0034237","GO:0034237","""protein kinase A regulatory subunit binding""","1","0","0","1","1",""
"GO:0030295","GO:0030295","""protein kinase activator activity""","12","0","0","1","1",""
"GO:0004672","GO:0004672","""protein kinase activity""","271","5","1.85","0.949817109635355","1","8615885,8620547,8621459,8624005,8626784"
"GO:0019901","GO:0019901","""protein kinase binding""","15","1","6.67","0.396278403871088","1","8617276"
"GO:0019887","GO:0019887","""protein kinase regulator activity""","40","1","2.5","0.740329417921391","1","8617276"
"GO:0033558","GO:0033558","""protein lysine deacetylase activity""","5","0","0","1","1",""
"GO:0051723","GO:0051723","""protein methylesterase activity""","1","0","0","1","1",""
"GO:0008276","GO:0008276","""protein methyltransferase activity""","11","1","9.09","0.309234969695243","1","8623694"
"GO:0051721","GO:0051721","""protein phosphatase 2A binding""","1","0","0","1","1",""
"GO:0019903","GO:0019903","""protein phosphatase binding""","2","0","0","1","1",""
"GO:0004864","GO:0004864","""protein phosphatase inhibitor activity""","1","0","0","1","1",""
"GO:0019888","GO:0019888","""protein phosphatase regulator activity""","4","0","0","1","1",""
"GO:0045309","GO:0045309","""protein phosphorylated amino acid binding""","1","0","0","1","1",""
"GO:0043621","GO:0043621","""protein self-association""","2","0","0","1","1",""
"GO:0106310","GO:0106310","""protein serine kinase activity""","205","5","2.44","0.814496420816779","1","8615885,8620547,8621459,8624005,8626784"
"GO:0043539","GO:0043539","""protein serine/threonine kinase activator activity""","3","0","0","1","1",""
"GO:0004674","GO:0004674","""protein serine/threonine kinase activity""","227","5","2.2","0.876743026549516","1","8615885,8620547,8621459,8624005,8626784"
"GO:0030291","GO:0030291","""protein serine/threonine kinase inhibitor activity""","1","0","0","1","1",""
"GO:0004722","GO:0004722","""protein serine/threonine phosphatase activity""","17","1","5.88","0.435614027561523","1","8620226"
"GO:0004712","GO:0004712","""protein serine/threonine/tyrosine kinase activity""","8","0","0","1","1",""
"GO:0004713","GO:0004713","""protein tyrosine kinase activity""","24","0","0","1","1",""
"GO:0004725","GO:0004725","""protein tyrosine phosphatase activity""","16","0","0","1","1",""
"GO:0008138","GO:0008138","""protein tyrosine/serine/threonine phosphatase activity""","14","1","7.14","0.375599072319575","1","8618583"
"GO:0106370","GO:0106370","""protein-L-histidine N-pros-methyltransferase activity""","1","0","0","1","1",""
"GO:0018064","GO:0018064","""protein-L-histidine N-tele-methyltransferase activity""","2","0","0","1","1",""
"GO:0004719","GO:0004719","""protein-L-isoaspartate (D-aspartate) O-methyltransferase activity""","1","0","0","1","1",""
"GO:0035242","GO:0035242","""protein-arginine omega-N asymmetric methyltransferase activity""","2","0","0","1","1",""
"GO:0044877","GO:0044877","""protein-containing complex binding""","108","4","3.7","0.481224375938611","1","8620054,8624038,8625973,8628289"
"GO:0140776","GO:0140776","""protein-containing complex destabilizing activity""","1","0","0","1","1",""
"GO:0019707","GO:0019707","""protein-cysteine S-acyltransferase activity""","8","1","12.5","0.235853476279306","1","8619458"
"GO:0019706","GO:0019706","""protein-cysteine S-palmitoyltransferase activity""","8","1","12.5","0.235853476279306","1","8619458"
"GO:0047134","GO:0047134","""protein-disulfide reductase (NAD(P)) activity""","3","0","0","1","1",""
"GO:0016279","GO:0016279","""protein-lysine N-methyltransferase activity""","3","0","0","1","1",""
"GO:0043495","GO:0043495","""protein-membrane adaptor activity""","1","0","0","1","1",""
"GO:0015450","GO:0015450","""protein-transporting ATPase activity""","2","0","0","1","1",""
"GO:0008495","GO:0008495","""protoheme IX farnesyltransferase activity""","1","0","0","1","1",""
"GO:0009982","GO:0009982","""pseudouridine synthase activity""","3","0","0","1","1",""
"GO:0008477","GO:0008477","""purine nucleosidase activity""","1","0","0","1","1",""
"GO:0015216","GO:0015216","""purine nucleotide transmembrane transporter activity""","4","0","0","1","1",""
"GO:0106130","GO:0106130","""purine phosphoribosyltransferase activity""","2","0","0","1","1",""
"GO:0005346","GO:0005346","""purine ribonucleotide transmembrane transporter activity""","4","0","0","1","1",""
"GO:0000701","GO:0000701","""purine-specific mismatch base pair DNA N-glycosylase activity""","1","0","0","1","1",""
"GO:0001614","GO:0001614","""purinergic nucleotide receptor activity""","7","0","0","1","1",""
"GO:0008478","GO:0008478","""pyridoxal kinase activity""","1","0","0","1","1",""
"GO:0015218","GO:0015218","""pyrimidine nucleotide transmembrane transporter activity""","1","0","0","1","1",""
"GO:0004743","GO:0004743","""pyruvate kinase activity""","1","0","0","1","1",""
"GO:0048038","GO:0048038","""quinone binding""","3","0","0","1","1",""
"GO:0030580","GO:0030580","""quinone cofactor methyltransferase activity""","2","0","0","1","1",""
"GO:0000182","GO:0000182","""rDNA binding""","1","0","0","1","1",""
"GO:0016435","GO:0016435","""rRNA (guanine) methyltransferase activity""","1","0","0","1","1",""
"GO:0019843","GO:0019843","""rRNA binding""","17","1","5.88","0.435614027561523","1","8616791"
"GO:0008649","GO:0008649","""rRNA methyltransferase activity""","3","0","0","1","1",""
"GO:0042134","GO:0042134","""rRNA primary transcript binding""","3","0","0","1","1",""
"GO:0036361","GO:0036361","""racemase activity, acting on amino acids and derivatives""","2","0","0","1","1",""
"GO:0016855","GO:0016855","""racemase and epimerase activity, acting on amino acids and derivatives""","2","0","0","1","1",""
"GO:0016857","GO:0016857","""racemase and epimerase activity, acting on carbohydrates and derivatives""","3","0","0","1","1",""
"GO:0016854","GO:0016854","""racemase and epimerase activity""","6","0","0","1","1",""
"GO:0052692","GO:0052692","""raffinose alpha-galactosidase activity""","1","0","0","1","1",""
"GO:0048018","GO:0048018","""receptor ligand activity""","4","0","0","1","1",""
"GO:0050252","GO:0050252","""retinol O-fatty-acyltransferase activity""","2","0","0","1","1",""
"GO:0004747","GO:0004747","""ribokinase activity""","1","0","0","1","1",""
"GO:0004525","GO:0004525","""ribonuclease III activity""","1","0","0","1","1",""
"GO:0033204","GO:0033204","""ribonuclease P RNA binding""","2","0","0","1","1",""
"GO:0004526","GO:0004526","""ribonuclease P activity""","5","0","0","1","1",""
"GO:0033897","GO:0033897","""ribonuclease T2 activity""","2","0","0","1","1",""
"GO:0004540","GO:0004540","""ribonuclease activity""","20","1","5","0.489884713133526","1","8621318"
"GO:0043021","GO:0043021","""ribonucleoprotein complex binding""","12","1","8.33","0.332101674146711","1","8628289"
"GO:0004748","GO:0004748","""ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor""","2","0","0","1","1",""
"GO:0061731","GO:0061731","""ribonucleoside-diphosphate reductase activity""","2","0","0","1","1",""
"GO:0004749","GO:0004749","""ribose phosphate diphosphokinase activity""","3","0","0","1","1",""
"GO:0004751","GO:0004751","""ribose-5-phosphate isomerase activity""","1","0","0","1","1",""
"GO:0043023","GO:0043023","""ribosomal large subunit binding""","1","0","0","1","1",""
"GO:0043024","GO:0043024","""ribosomal small subunit binding""","1","0","0","1","1",""
"GO:0050263","GO:0050263","""ribosylpyrimidine nucleosidase activity""","1","0","0","1","1",""
"GO:0004755","GO:0004755","""saccharopine dehydrogenase (NADP+, L-glutamate-forming) activity""","1","0","0","1","1",""
"GO:0004753","GO:0004753","""saccharopine dehydrogenase activity""","1","0","0","1","1",""
"GO:0008115","GO:0008115","""sarcosine oxidase activity""","1","0","0","1","1",""
"GO:0005044","GO:0005044","""scavenger receptor activity""","1","0","0","1","1",""
"GO:0102483","GO:0102483","""scopolin beta-glucosidase activity""","1","0","0","1","1",""
"GO:0008271","GO:0008271","""secondary active sulfate transmembrane transporter activity""","1","0","0","1","1",""
"GO:0015291","GO:0015291","""secondary active transmembrane transporter activity""","8","0","0","1","1",""
"GO:0004756","GO:0004756","""selenide, water dikinase activity""","1","0","0","1","1",""
"GO:0016785","GO:0016785","""selenotransferase activity""","1","0","0","1","1",""
"GO:0043565","GO:0043565","""sequence-specific DNA binding""","50","1","2","0.81487910277522","1","8621994"
"GO:1990837","GO:1990837","""sequence-specific double-stranded DNA binding""","14","0","0","1","1",""
"GO:0004758","GO:0004758","""serine C-palmitoyltransferase activity""","2","0","0","1","1",""
"GO:0017171","GO:0017171","""serine hydrolase activity""","16","1","6.25","0.416275929521118","1","8618223"
"GO:0030378","GO:0030378","""serine racemase activity""","1","0","0","1","1",""
"GO:0004760","GO:0004760","""serine-pyruvate transaminase activity""","1","0","0","1","1",""
"GO:0004252","GO:0004252","""serine-type endopeptidase activity""","11","0","0","1","1",""
"GO:0008236","GO:0008236","""serine-type peptidase activity""","16","1","6.25","0.416275929521118","1","8618223"
"GO:0005047","GO:0005047","""signal recognition particle binding""","4","0","0","1","1",""
"GO:0035591","GO:0035591","""signaling adaptor activity""","1","0","0","1","1",""
"GO:0030546","GO:0030546","""signaling receptor activator activity""","4","0","0","1","1",""
"GO:0038023","GO:0038023","""signaling receptor activity""","44","1","2.27","0.773189341505392","1","8623590"
"GO:0005102","GO:0005102","""signaling receptor binding""","5","0","0","1","1",""
"GO:0030545","GO:0030545","""signaling receptor regulator activity""","4","0","0","1","1",""
"GO:0000014","GO:0000014","""single-stranded DNA endodeoxyribonuclease activity""","3","0","0","1","1",""
"GO:0003727","GO:0003727","""single-stranded RNA binding""","8","0","0","1","1",""
"GO:0031267","GO:0031267","""small GTPase binding""","44","2","4.55","0.429775529440272","1","8615885,8617382"
"GO:0016286","GO:0016286","""small conductance calcium-activated potassium channel activity""","1","0","0","1","1",""
"GO:0140299","GO:0140299","""small molecule sensor activity""","24","0","0","1","1",""
"GO:0015081","GO:0015081","""sodium ion transmembrane transporter activity""","2","0","0","1","1",""
"GO:0015385","GO:0015385","""sodium:proton antiporter activity""","1","0","0","1","1",""
"GO:0102202","GO:0102202","""soladodine glucosyltransferase activity""","1","0","0","1","1",""
"GO:0140323","GO:0140323","""solute:anion antiporter activity""","2","0","0","1","1",""
"GO:0015298","GO:0015298","""solute:cation antiporter activity""","1","0","0","1","1",""
"GO:0015299","GO:0015299","""solute:proton antiporter activity""","1","0","0","1","1",""
"GO:0004766","GO:0004766","""spermidine synthase activity""","1","0","0","1","1",""
"GO:0008481","GO:0008481","""sphinganine kinase activity""","2","0","0","1","1",""
"GO:0008117","GO:0008117","""sphinganine-1-phosphate aldolase activity""","1","0","0","1","1",""
"GO:0004767","GO:0004767","""sphingomyelin phosphodiesterase activity""","5","0","0","1","1",""
"GO:0050291","GO:0050291","""sphingosine N-acyltransferase activity""","1","0","0","1","1",""
"GO:0042392","GO:0042392","""sphingosine-1-phosphate phosphatase activity""","1","0","0","1","1",""
"GO:0051996","GO:0051996","""squalene synthase activity""","1","0","0","1","1",""
"GO:2001070","GO:2001070","""starch binding""","1","0","0","1","1",""
"GO:0033764","GO:0033764","""steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor""","1","0","0","1","1",""
"GO:0016229","GO:0016229","""steroid dehydrogenase activity""","1","0","0","1","1",""
"GO:0003838","GO:0003838","""sterol 24-C-methyltransferase activity""","1","0","0","1","1",""
"GO:0016906","GO:0016906","""sterol 3-beta-glucosyltransferase activity""","1","0","0","1","1",""
"GO:0051508","GO:0051508","""stigmasterol UDP-glucosyltransferase activity""","1","0","0","1","1",""
"GO:0005199","GO:0005199","""structural constituent of cell wall""","2","0","0","1","1",""
"GO:0030527","GO:0030527","""structural constituent of chromatin""","16","1","6.25","0.416275929521118","1","8617765"
"GO:0005200","GO:0005200","""structural constituent of cytoskeleton""","16","0","0","1","1",""
"GO:0017056","GO:0017056","""structural constituent of nuclear pore""","4","0","0","1","1",""
"GO:0003735","GO:0003735","""structural constituent of ribosome""","86","2","2.33","0.783096737032293","1","8624247,8626812"
"GO:0008177","GO:0008177","""succinate dehydrogenase (ubiquinone) activity""","3","0","0","1","1",""
"GO:0000104","GO:0000104","""succinate dehydrogenase activity""","3","0","0","1","1",""
"GO:0015141","GO:0015141","""succinate transmembrane transporter activity""","1","0","0","1","1",""
"GO:0004775","GO:0004775","""succinate-CoA ligase (ADP-forming) activity""","2","0","0","1","1",""
"GO:0004776","GO:0004776","""succinate-CoA ligase (GDP-forming) activity""","2","0","0","1","1",""
"GO:0004774","GO:0004774","""succinate-CoA ligase activity""","3","0","0","1","1",""
"GO:0005469","GO:0005469","""succinate:fumarate antiporter activity""","1","0","0","1","1",""
"GO:0016748","GO:0016748","""succinyltransferase activity""","2","0","0","1","1",""
"GO:0015116","GO:0015116","""sulfate transmembrane transporter activity""","1","0","0","1","1",""
"GO:0008146","GO:0008146","""sulfotransferase activity""","3","0","0","1","1",""
"GO:1901682","GO:1901682","""sulfur compound transmembrane transporter activity""","2","0","0","1","1",""
"GO:0016783","GO:0016783","""sulfurtransferase activity""","6","0","0","1","1",""
"GO:0004784","GO:0004784","""superoxide dismutase activity""","7","0","0","1","1",""
"GO:0016532","GO:0016532","""superoxide dismutase copper chaperone activity""","1","0","0","1","1",""
"GO:0016175","GO:0016175","""superoxide-generating NAD(P)H oxidase activity""","3","0","0","1","1",""
"GO:0016176","GO:0016176","""superoxide-generating NADPH oxidase activator activity""","1","0","0","1","1",""
"GO:0015293","GO:0015293","""symporter activity""","1","0","0","1","1",""
"GO:0016426","GO:0016426","""tRNA (adenine) methyltransferase activity""","1","0","0","1","1",""
"GO:0016429","GO:0016429","""tRNA (adenine-N1-)-methyltransferase activity""","1","0","0","1","1",""
"GO:0016427","GO:0016427","""tRNA (cytosine) methyltransferase activity""","2","0","0","1","1",""
"GO:0016428","GO:0016428","""tRNA (cytosine-5-)-methyltransferase activity""","2","0","0","1","1",""
"GO:0052906","GO:0052906","""tRNA (guanine(37)-N(1))-methyltransferase activity""","1","0","0","1","1",""
"GO:0016423","GO:0016423","""tRNA (guanine) methyltransferase activity""","3","0","0","1","1",""
"GO:0009019","GO:0009019","""tRNA (guanine-N1-)-methyltransferase activity""","1","0","0","1","1",""
"GO:0008176","GO:0008176","""tRNA (guanine-N7-)-methyltransferase activity""","1","0","0","1","1",""
"GO:0000049","GO:0000049","""tRNA binding""","22","1","4.55","0.523146471512756","1","8625991"
"GO:0017150","GO:0017150","""tRNA dihydrouridine synthase activity""","1","0","0","1","1",""
"GO:0008193","GO:0008193","""tRNA guanylyltransferase activity""","1","0","0","1","1",""
"GO:0008175","GO:0008175","""tRNA methyltransferase activity""","7","0","0","1","1",""
"GO:0106261","GO:0106261","""tRNA uridine(34) acetyltransferase activity""","1","0","0","1","1",""
"GO:0061708","GO:0061708","""tRNA-5-taurinomethyluridine 2-sulfurtransferase""","1","0","0","1","1",""
"GO:0008251","GO:0008251","""tRNA-specific adenosine deaminase activity""","1","0","0","1","1",""
"GO:0004549","GO:0004549","""tRNA-specific ribonuclease activity""","5","0","0","1","1",""
"GO:0016432","GO:0016432","""tRNA-uridine aminocarboxypropyltransferase activity""","1","0","0","1","1",""
"GO:0050321","GO:0050321","""tau-protein kinase activity""","2","0","0","1","1",""
"GO:0003720","GO:0003720","""telomerase activity""","1","0","0","1","1",""
"GO:0042162","GO:0042162","""telomeric DNA binding""","2","0","0","1","1",""
"GO:0034617","GO:0034617","""tetrahydrobiopterin binding""","1","0","0","1","1",""
"GO:0004326","GO:0004326","""tetrahydrofolylpolyglutamate synthase activity""","1","0","0","1","1",""
"GO:0030975","GO:0030975","""thiamine binding""","1","0","0","1","1",""
"GO:0004788","GO:0004788","""thiamine diphosphokinase activity""","1","0","0","1","1",""
"GO:0036393","GO:0036393","""thiocyanate peroxidase activity""","1","0","0","1","1",""
"GO:0140824","GO:0140824","""thioredoxin-dependent peroxiredoxin activity""","2","0","0","1","1",""
"GO:0004791","GO:0004791","""thioredoxin-disulfide reductase activity""","1","0","0","1","1",""
"GO:0004792","GO:0004792","""thiosulfate sulfurtransferase activity""","2","0","0","1","1",""
"GO:0004298","GO:0004298","""threonine-type endopeptidase activity""","3","0","0","1","1",""
"GO:0070003","GO:0070003","""threonine-type peptidase activity""","4","0","0","1","1",""
"GO:0004797","GO:0004797","""thymidine kinase activity""","1","0","0","1","1",""
"GO:0004798","GO:0004798","""thymidylate kinase activity""","1","0","0","1","1",""
"GO:0050797","GO:0050797","""thymidylate synthase (FAD) activity""","1","0","0","1","1",""
"GO:0004800","GO:0004800","""thyroxine 5'-deiodinase activity""","1","0","0","1","1",""
"GO:0051509","GO:0051509","""tomatidine UDP-glucosyltransferase activity""","1","0","0","1","1",""
"GO:0090729","GO:0090729","""toxin activity""","4","0","0","1","1",""
"GO:0019166","GO:0019166","""trans-2-enoyl-CoA reductase (NADPH) activity""","1","0","0","1","1",""
"GO:0000010","GO:0000010","""trans-hexaprenyltranstransferase activity""","1","0","0","1","1",""
"GO:0000976","GO:0000976","""transcription cis-regulatory region binding""","11","0","0","1","1",""
"GO:0003713","GO:0003713","""transcription coactivator activity""","4","0","0","1","1",""
"GO:0003712","GO:0003712","""transcription coregulator activity""","26","0","0","1","1",""
"GO:0003714","GO:0003714","""transcription corepressor activity""","5","0","0","1","1",""
"GO:0008134","GO:0008134","""transcription factor binding""","5","0","0","1","1",""
"GO:0140110","GO:0140110","""transcription regulator activity""","66","0","0","1","1",""
"GO:0001067","GO:0001067","""transcription regulatory region nucleic acid binding""","11","0","0","1","1",""
"GO:0016741","GO:0016741","""transferase activity, transferring one-carbon groups""","66","3","4.55","0.37323267778963","1","8623635,8623694,8628075"
"GO:0016772","GO:0016772","""transferase activity, transferring phosphorus-containing groups""","374","10","2.67","0.799940502577499","1","8615885,8617197,8619591,8620547,8621459,8624005,8626225,8626784,8627225,8628843"
"GO:0016782","GO:0016782","""transferase activity, transferring sulphur-containing groups""","9","0","0","1","1",""
"GO:0046914","GO:0046914","""transition metal ion binding""","137","6","4.38","0.299449899520172","1","8617234,8617235,8618326,8621994,8623776,8627683"
"GO:0004802","GO:0004802","""transketolase activity""","1","0","0","1","1",""
"GO:0003743","GO:0003743","""translation initiation factor activity""","10","1","10","0.285589130306047","1","8617226"
"GO:0031369","GO:0031369","""translation initiation factor binding""","1","0","0","1","1",""
"GO:0009784","GO:0009784","""transmembrane receptor histidine kinase activity""","1","0","0","1","1",""
"GO:0019199","GO:0019199","""transmembrane receptor protein kinase activity""","1","0","0","1","1",""
"GO:0004888","GO:0004888","""transmembrane signaling receptor activity""","44","1","2.27","0.773189341505392","1","8623590"
"GO:0004805","GO:0004805","""trehalose-phosphatase activity""","2","0","0","1","1",""
"GO:0050354","GO:0050354","""triokinase activity""","1","0","0","1","1",""
"GO:0004807","GO:0004807","""triose-phosphate isomerase activity""","1","0","0","1","1",""
"GO:0008240","GO:0008240","""tripeptidyl-peptidase activity""","2","0","0","1","1",""
"GO:0016793","GO:0016793","""triphosphoric monoester hydrolase activity""","1","0","0","1","1",""
"GO:0031013","GO:0031013","""troponin I binding""","1","0","0","1","1",""
"GO:0004833","GO:0004833","""tryptophan 2,3-dioxygenase activity""","1","0","0","1","1",""
"GO:0004510","GO:0004510","""tryptophan 5-monooxygenase activity""","1","0","0","1","1",""
"GO:0015631","GO:0015631","""tubulin binding""","29","1","3.45","0.623451203201814","1","8619591"
"GO:0008121","GO:0008121","""ubiquinol-cytochrome-c reductase activity""","2","0","0","1","1",""
"GO:0048039","GO:0048039","""ubiquinone binding""","2","0","0","1","1",""
"GO:0043130","GO:0043130","""ubiquitin binding""","7","0","0","1","1",""
"GO:0061631","GO:0061631","""ubiquitin conjugating enzyme activity""","7","0","0","1","1",""
