row_IDs,X,b_0,b_1,b_2,b_3,d_0,d_1,d_2,d_3,AveExpr,F,P.Value,adj.P.Val,Regulation
DDB_G0276521,DDB_G0276521,0.034571173,0.015066491,-0.033193131,-0.014367928,-0.015981188,-0.006245912,0.019318382,0.001342201,0.000109457,3.829517827,0.013028368,0.028449927,Upregulated
DDB_G0276563,DDB_G0276563,0.00101099,0.000857901,0.006687689,-0.003832537,-0.000407256,-0.001126367,-0.002710225,0.001009593,0.001879628,3.829625481,0.013026742,0.028449927,Downregulated
DDB_G0272460,DDB_G0272460,4.52E-05,4.43E-05,7.34E-05,2.22E-05,-2.49E-05,-2.70E-05,-7.33E-06,-2.49E-05,0.000946497,3.829320423,0.01303135,0.028451595,Downregulated
DDB_G0292010,DDB_G0292010,0.001370768,0.00012041,-5.65E-05,-0.001417444,-0.000423885,-0.000846912,-0.000242552,0.000351244,0.000340475,3.828291322,0.013046906,0.028480712,Downregulated
DDB_G0281547,DDB_G0281547,0.000281655,0.00052591,9.58E-05,-7.99E-05,-0.000155085,-0.000212118,0.000149766,-7.82E-05,0.014648064,3.82812187,0.01304947,0.028481461,Downregulated
DDB_G0275363,DDB_G0275363,0.00157472,-0.000446179,-0.000447404,-0.001474124,-0.000867392,-0.000689784,0.000810345,0.000306532,0.00016074,3.827462744,0.013059446,0.028498386,Downregulated
DDB_G0274981,DDB_G0274981,1.52E-05,2.07E-05,0.000282244,-0.000134605,3.95E-06,-8.26E-05,-0.000113932,3.95E-05,0.000634637,3.826974574,0.01306684,0.02850967,Downregulated
DDB_G0269918,DDB_G0269918,0.000175351,0.000554199,0.000370419,-0.000195874,-5.39E-07,-0.000460745,-0.000177972,-5.60E-05,0.000864475,3.825397668,0.013090754,0.028552723,Downregulated
DDB_G0284089,DDB_G0284089,0.000403704,-0.000647531,0.002567696,-0.002069508,-0.000209041,0.000179261,-0.001739285,0.00127845,0.000615737,3.825379863,0.013091024,0.028552723,Downregulated
DDB_G0293654,DDB_G0293654,0.000148978,0.00010948,9.30E-06,-8.86E-05,-7.40E-05,-0.000130733,3.26E-05,7.45E-06,0.00066495,3.823865339,0.013114036,0.028598052,Downregulated
DDB_G0287069,DDB_G0287069,0.000246119,0.002616823,0.004893424,-0.000891078,-6.08E-05,-0.001540256,-0.001758679,0.000165734,0.00050075,3.822865876,0.013129245,0.028626352,Downregulated
DDB_G0280881,DDB_G0280881,0.000333409,0.000412935,0.001021383,0.001393264,-0.00016372,-0.000200954,-0.000304596,-0.000693241,0.000788235,3.822500567,0.013134809,0.028633616,Downregulated
DDB_G0289057,DDB_G0289057,0.000109994,0.001296521,0.001367206,0.000271581,-7.55E-05,-0.00062904,-0.000255168,-0.000252493,0.000239146,3.820723555,0.013161909,0.028683774,Downregulated
DDB_G0281975,DDB_G0281975,0.000100385,5.17E-05,-9.23E-05,-4.05E-05,-5.30E-05,-3.94E-05,9.06E-05,-1.34E-05,0.000724989,3.82069859,0.01316229,0.028683774,Downregulated
DDB_G0278585,DDB_G0278585,0.005268096,0.003385319,0.018161371,-0.003250385,-0.002268394,-0.000561838,-0.007713457,-0.001273433,1.55E-05,3.820543473,0.013164659,0.028684063,Downregulated
DDB_G0283203,DDB_G0283203,2.36E-05,0.00013931,0.000148433,2.93E-05,-1.50E-05,-0.000141662,-4.01E-06,-6.51E-05,0.000374666,3.820003302,0.01317291,0.028697166,Downregulated
DDB_G0280485,DDB_G0280485,0.000357182,8.59E-05,-0.000179444,-0.000248475,-0.000107104,-0.000316157,4.85E-05,-8.28E-06,0.000166663,3.819730616,0.013177077,0.02870137,Downregulated
DDB_G0274533,DDB_G0274533,4.50E-05,0.000153246,0.000218598,-0.000107705,-1.38E-05,-0.000118157,-0.000122345,4.20E-05,0.000917883,3.819073205,0.01318713,0.028714052,Downregulated
DDB_G0267596,DDB_G0267596,6.61E-05,-2.23E-05,0.00016008,-0.000110635,3.01E-06,-7.12E-05,-0.00013592,1.49E-05,0.000124563,3.818967612,0.013188746,0.028714052,Downregulated
DDB_G0277647,DDB_G0277647,-1.85E-06,-0.000693393,0.004214084,0.006374645,0.000201744,0.0033378,-0.003474874,-0.003965729,8.20E-05,3.818910761,0.013189615,0.028714052,Downregulated
DDB_G0287003,DDB_G0287003,0.000975943,0.000979274,-0.000161208,-0.000528638,-0.000534515,-0.000535819,0.000618043,-3.01E-06,0.00272467,3.818396559,0.013197485,0.028721436,Downregulated
DDB_G0281899,DDB_G0281899,0.000540343,0.001697993,0.000306973,0.000351624,-0.000293801,-0.000584691,0.000220817,-0.000416341,0.0019372,3.81845295,0.013196622,0.028721436,Downregulated
DDB_G0275193,DDB_G0275193,4.11E-05,-1.78E-05,0.000124908,5.21E-07,-1.13E-05,3.06E-05,-8.16E-05,-2.28E-06,1.86E-05,3.818011785,0.013203378,0.028729386,Downregulated
DDB_G0269652,DDB_G0269652,0.009250771,-0.000960734,-0.011797697,-0.00566012,-0.004052235,-0.000516733,0.006681659,0.001434934,0.000840543,3.816957037,0.013219544,0.028759684,Downregulated
DDB_G0281207,DDB_G0281207,0.001770709,0.000989552,0.001474682,-0.000756978,-0.000438302,-0.001889533,-0.000641617,-0.000644433,0.000366358,3.816548135,0.013225817,0.028768452,Downregulated
DDB_G0269688,DDB_G0269688,0.000585913,0.001406831,0.000561278,0.0002024,-0.000253975,-0.000735586,2.61E-05,-0.000384049,0.000802438,3.816191187,0.013231296,0.028775489,Downregulated
DDB_G0286267,DDB_G0286267,0.01695402,0.001322651,-0.006667615,-0.008821676,-0.000969987,-0.01449494,-0.008554762,-0.003131503,0.000110269,3.815009191,0.013249455,0.028810096,Downregulated
