row_IDs,X,b_0,b_1,b_2,b_3,d_0,d_1,d_2,d_3,AveExpr,F,P.Value,adj.P.Val,Regulation
DDB_G0293442,DDB_G0293442,-1.95E-06,-0.000107469,0.000246372,0.000295992,1.08E-05,0.000110769,-0.000234922,-0.000298156,0.000176943,44.72428702,6.95E-12,8.58E-10,Downregulated
DDB_G0276941,DDB_G0276941,0.017420314,0.186610214,0.317235246,0.608975494,-0.017198134,-0.183036684,-0.316696693,-0.608182156,0.083074095,44.40840287,7.58E-12,9.26E-10,Downregulated
DDB_G0292826,DDB_G0292826,6.75E-05,0.005228623,0.004542186,0.00542337,-0.000126915,-0.004924618,-0.0036331,-0.005525339,5.05E-05,44.25114844,7.91E-12,9.57E-10,Downregulated
DDB_G0274617,DDB_G0274617,1.73E-05,0.000205844,0.000106702,0.000195313,-9.15E-06,-0.000195581,-9.21E-05,-0.000190905,0.001369967,43.89465342,8.73E-12,1.05E-09,Downregulated
DDB_G0268214,DDB_G0268214,0.000186151,0.00164618,0.009302281,0.015147558,-0.000166155,-0.001548357,-0.009289726,-0.015132079,0.002001801,43.83419691,8.88E-12,1.05E-09,Downregulated
DDB_G0272438,DDB_G0272438,0.002329738,0.071333671,0.120506251,0.175111671,-0.004691546,-0.073529148,-0.102175263,-0.182016259,3.55E-05,43.75535883,9.07E-12,1.07E-09,Downregulated
DDB_G0288419,DDB_G0288419,-0.001716229,-0.027477077,0.040203186,0.048638536,0.001810002,0.027792359,-0.040312097,-0.048541225,0.030474408,43.67725469,9.27E-12,1.08E-09,Downregulated
DDB_G0274751,DDB_G0274751,0.000616018,0.009745,0.015935913,0.027598044,-0.000609846,-0.00956451,-0.015771519,-0.027576008,0.004057446,43.26945711,1.04E-11,1.20E-09,Downregulated
DDB_G0286309,DDB_G0286309,-0.001810133,-0.03079785,0.06146047,0.080774612,0.001884272,0.031154495,-0.061543913,-0.080639476,0.004933857,43.20193348,1.06E-11,1.21E-09,Downregulated
DDB_G0280873,DDB_G0280873,-0.000687514,-0.013904677,0.044106293,0.062255334,0.000709326,0.014219696,-0.044056935,-0.062182807,0.008716337,42.95602887,1.13E-11,1.29E-09,Downregulated
DDB_G0280931,DDB_G0280931,0.002282332,0.06826158,0.019878304,0.033529519,-0.002418434,-0.05877281,-0.014909976,-0.032914618,0.007146537,42.74779915,1.20E-11,1.35E-09,Downregulated
DDB_G0277581,DDB_G0277581,1.77E-05,-0.000241394,0.001257826,0.00182593,5.31E-06,0.000290781,-0.001229031,-0.001815038,7.32E-05,42.24596069,1.39E-11,1.55E-09,Downregulated
DDB_G0271162,DDB_G0271162,0.000886186,0.026834176,0.010528702,0.018093449,-0.000862066,-0.025038795,-0.00937877,-0.017028393,0.010820239,42.12173893,1.44E-11,1.59E-09,Downregulated
DDB_G0293010,DDB_G0293010,-1.22E-05,-0.001159554,0.003709099,0.005054563,6.13E-05,0.001160802,-0.00362017,-0.005060225,0.004554655,42.03289603,1.47E-11,1.62E-09,Downregulated
DDB_G0290317,DDB_G0290317,-7.90E-06,-0.000296505,0.000486567,0.000584084,1.96E-05,0.000306129,-0.000485203,-0.000583344,0.000658003,41.92433195,1.52E-11,1.65E-09,Downregulated
DDB_G0285259,DDB_G0285259,0.000597005,0.019187957,0.013662463,0.019472924,-0.000758788,-0.015599355,-0.010050622,-0.018779854,0.000252411,41.78377927,1.58E-11,1.71E-09,Downregulated
DDB_G0292436,DDB_G0292436,4.41E-08,-0.000149153,0.000258058,0.000289308,2.33E-05,0.00015165,-0.000270177,-0.000278432,0.004924195,41.67263905,1.63E-11,1.74E-09,Downregulated
DDB_G0269078,DDB_G0269078,0.000105234,0.001071333,0.002214577,0.00405073,-9.83E-05,-0.001029246,-0.002193852,-0.004045196,0.000561938,41.65176753,1.64E-11,1.74E-09,Downregulated
DDB_G0276989,DDB_G0276989,0.000947371,0.017937425,0.012179424,0.014181333,-0.00063447,-0.015910648,-0.007561312,-0.013515459,0.005013547,41.26561777,1.84E-11,1.93E-09,Downregulated
DDB_G0269648,DDB_G0269648,5.71E-05,0.001175229,0.001153615,0.001914613,-4.89E-05,-0.001144823,-0.001127743,-0.001902421,0.00082799,41.1969018,1.88E-11,1.96E-09,Downregulated
DDB_G0289609,DDB_G0289609,0.008411168,0.035702097,0.020892497,0.027002031,-0.002892134,-0.029345134,-0.01539797,-0.025493164,0.014603468,41.15848932,1.90E-11,1.96E-09,Downregulated
DDB_G0280871,DDB_G0280871,-0.00126977,-0.028122075,0.089210787,0.127245172,0.001327129,0.028753858,-0.089208833,-0.127095212,0.01451737,41.05679243,1.96E-11,2.01E-09,Downregulated
DDB_G0288363,DDB_G0288363,2.76E-06,-4.53E-05,0.000203178,0.000223118,7.78E-06,4.57E-05,-0.000181868,-0.000226101,0.000338746,40.77435574,2.12E-11,2.16E-09,Downregulated
DDB_G0282667,DDB_G0282667,2.78E-05,-2.15E-05,0.000157107,0.00020551,-1.06E-05,6.96E-05,-0.000120822,-0.000190109,4.54E-05,40.61253117,2.23E-11,2.25E-09,Downregulated
DDB_G0281083,DDB_G0281083,0.000127493,0.002168236,0.003121591,0.00530715,-0.00011923,-0.002147753,-0.003025066,-0.005311422,0.001407961,40.41968789,2.36E-11,2.36E-09,Downregulated
DDB_G0278561,DDB_G0278561,0.000288142,0.002471094,0.005569425,0.010317863,-0.000250627,-0.002439509,-0.005574269,-0.010309851,0.000464785,40.27005399,2.47E-11,2.45E-09,Downregulated
DDB_G0288709,DDB_G0288709,1.20E-05,-0.000200774,0.002393238,0.003632014,5.67E-07,0.000280749,-0.00237173,-0.003602488,5.99E-05,40.08448627,2.61E-11,2.57E-09,Downregulated
DDB_G0272420,DDB_G0272420,0.000280379,0.002240835,0.008799916,0.015410215,-0.000259659,-0.002135538,-0.008793194,-0.015384598,0.00200171,40.01618279,2.66E-11,2.58E-09,Downregulated
DDB_G0276333,DDB_G0276333,0.000864878,0.007998636,0.005163388,0.005054127,-0.000195601,-0.007524681,-0.003313084,-0.005255327,0.002593233,40.01774769,2.66E-11,2.58E-09,Downregulated
DDB_G0274661,DDB_G0274661,0.00954574,0.371117006,0.212961148,0.169246389,-0.011610155,-0.261870062,-0.092049904,-0.175808334,0.094910324,39.87887829,2.77E-11,2.67E-09,Downregulated
