row_IDs,X,b_0,b_1,b_2,b_3,d_0,d_1,d_2,d_3,AveExpr,F,P.Value,adj.P.Val,Regulation
DDB_G0273987,DDB_G0273987,8.32E-06,2.31E-06,1.00E-05,-2.81E-06,-4.50E-07,2.47E-06,-1.89E-07,7.21E-06,1.19E-05,0.154129811,0.959563703,0.984317221,Downregulated
DDB_G0269866,DDB_G0269866,8.98E-06,8.12E-06,5.22E-06,2.18E-07,-1.91E-06,5.15E-06,1.61E-06,6.90E-06,1.36E-05,0.153706295,0.959760873,0.984317221,Downregulated
DDB_G0271484,DDB_G0271484,9.95E-06,8.79E-06,6.50E-06,-1.38E-06,-4.47E-06,3.31E-08,1.08E-05,6.42E-06,1.16E-05,0.153995642,0.959626205,0.984317221,Upregulated
DDB_G0276211,DDB_G0276211,0.000102,5.01E-05,0.000129579,-0.000109462,-8.23E-06,1.17E-05,3.19E-05,6.43E-05,1.29E-05,0.153705831,0.959761089,0.984317221,Downregulated
DDB_G0271462,DDB_G0271462,3.59E-06,7.50E-06,1.97E-05,2.18E-06,3.31E-06,1.13E-06,-1.26E-05,2.48E-06,1.18E-05,0.153914556,0.959663961,0.984317221,Downregulated
DDB_G0273721,DDB_G0273721,7.21E-06,3.95E-06,1.59E-05,4.71E-07,-2.39E-06,-4.82E-06,2.64E-06,2.18E-06,1.19E-05,0.153767638,0.959732337,0.984317221,Downregulated
DDB_G0273743,DDB_G0273743,8.00E-06,5.23E-06,1.11E-05,-1.75E-06,-9.08E-07,4.78E-06,-2.49E-06,6.37E-06,1.18E-05,0.15490694,0.959200982,0.984317221,Downregulated
DDB_G0274861,DDB_G0274861,7.73E-06,-1.71E-06,1.09E-05,-3.53E-06,-1.54E-06,4.25E-06,2.76E-06,6.72E-06,1.25E-05,0.154814067,0.959244393,0.984317221,Upregulated
DDB_G0280497,DDB_G0280497,8.04E-06,1.52E-05,9.15E-06,4.52E-06,4.17E-07,-6.81E-06,-3.27E-06,2.32E-07,1.30E-05,0.153801029,0.9597168,0.984317221,Downregulated
DDB_G0273519,DDB_G0273519,1.42E-05,4.88E-06,1.32E-05,-7.58E-06,-2.43E-06,-1.17E-05,8.47E-06,1.04E-06,1.08E-05,0.151935817,0.960581259,0.984843403,Upregulated
DDB_G0281757,DDB_G0281757,1.14E-05,7.76E-06,3.53E-06,4.04E-06,-5.60E-06,1.14E-05,1.17E-05,-4.99E-07,1.13E-05,0.152105767,0.960502782,0.984843403,Downregulated
DDB_G0291620,DDB_G0291620,7.97E-06,7.88E-06,8.93E-06,-1.83E-06,3.36E-06,-9.19E-06,2.08E-06,-2.22E-06,1.15E-05,0.152353148,0.960388445,0.984843403,Downregulated
DDB_G0273717,DDB_G0273717,8.39E-06,7.71E-06,8.46E-06,-1.33E-06,-2.85E-06,6.97E-07,1.79E-06,4.10E-06,1.18E-05,0.151997048,0.960552991,0.984843403,Upregulated
DDB_G0284477,DDB_G0284477,8.84E-06,1.29E-05,2.53E-06,2.80E-06,-1.99E-06,-6.76E-06,6.89E-06,3.06E-06,0.000154991,0.151469186,0.960796437,0.984852139,Upregulated
DDB_G0273779,DDB_G0273779,3.03E-05,0.000155046,9.74E-05,9.31E-05,-2.34E-05,-3.14E-05,8.52E-05,1.11E-05,1.07E-05,0.151683862,0.960697498,0.984852139,Downregulated
DDB_G0273669,DDB_G0273669,8.03E-06,1.11E-05,5.88E-06,-7.28E-07,-1.71E-06,-1.09E-06,4.31E-06,6.76E-06,1.28E-05,0.151251,0.960896898,0.984852139,Upregulated
DDB_G0271478,DDB_G0271478,7.97E-06,-8.24E-06,3.50E-05,-1.12E-05,-5.97E-06,2.30E-05,6.51E-06,2.38E-06,1.14E-05,0.151408703,0.960824295,0.984852139,Downregulated
DDB_G0267634,DDB_G0267634,7.24E-06,-2.02E-06,1.43E-05,1.71E-06,1.31E-07,7.80E-06,-7.05E-06,3.95E-06,1.20E-05,0.150580305,0.961205113,0.985032717,Downregulated
DDB_G0293452,DDB_G0293452,7.73E-06,1.75E-06,1.53E-05,3.42E-06,-1.77E-06,6.48E-06,-2.65E-06,5.20E-06,1.16E-05,0.150533317,0.961226672,0.985032717,Downregulated
DDB_G0269094,DDB_G0269094,8.90E-06,1.21E-05,5.99E-06,-6.00E-07,-3.17E-06,-2.43E-06,7.18E-06,6.12E-06,1.19E-05,0.149414365,0.961738747,0.985478743,Downregulated
DDB_G0269604,DDB_G0269604,6.49E-06,9.15E-06,1.33E-05,-7.04E-07,-9.24E-07,1.08E-06,6.18E-07,7.01E-06,1.29E-05,0.148283013,0.962253905,0.985667713,Downregulated
DDB_G0277735,DDB_G0277735,2.09E-05,-3.75E-05,6.16E-05,-4.40E-05,-5.14E-06,1.95E-05,-4.57E-06,1.60E-05,1.22E-05,0.148147777,0.962315309,0.985667713,Downregulated
DDB_G0273727,DDB_G0273727,1.01E-05,5.65E-06,3.37E-06,-9.80E-08,-4.24E-06,-1.06E-06,6.77E-06,2.19E-06,1.26E-05,0.148156269,0.962311455,0.985667713,Upregulated
DDB_G0285317,DDB_G0285317,6.71E-06,6.71E-06,1.40E-05,-1.72E-06,5.10E-08,-5.50E-07,-1.31E-06,6.57E-06,1.13E-05,0.148563983,0.96212621,0.985667713,Upregulated
DDB_G0282907,DDB_G0282907,4.40E-06,8.44E-06,1.88E-05,1.08E-06,1.58E-06,5.40E-06,-9.34E-06,3.42E-06,1.16E-05,0.147934327,0.962412151,0.985667713,Upregulated
DDB_G0292260,DDB_G0292260,8.27E-06,2.53E-06,1.14E-05,-1.51E-06,-2.78E-06,8.75E-06,5.15E-06,5.10E-06,1.28E-05,0.147826431,0.962461067,0.985667713,Downregulated
DDB_G0284665,DDB_G0284665,1.40E-05,4.64E-05,3.23E-05,-3.78E-06,7.86E-06,2.36E-05,-6.93E-06,2.09E-05,1.81E-05,0.148027216,0.962370019,0.985667713,Downregulated
DDB_G0294264,DDB_G0294264,3.12E-05,0.001192525,0.000919316,0.000948342,2.84E-05,0.000183666,-0.000239929,-6.54E-05,1.23E-05,0.146606214,0.963012605,0.986117844,Upregulated
DDB_G0286571,DDB_G0286571,0.029655013,-0.046204298,0.032952955,-0.053673417,0.001785527,-0.016647394,0.018477626,-0.01163922,1.08E-05,0.146513565,0.963054357,0.986117844,Downregulated
DDB_G0286097,DDB_G0286097,1.93E-05,7.65E-07,-1.23E-05,-3.33E-06,4.55E-06,1.18E-05,-1.09E-05,6.30E-06,1.21E-05,0.145405664,0.963552249,0.986155326,Upregulated
DDB_G0275709,DDB_G0275709,7.39E-06,1.72E-06,1.13E-05,2.06E-06,-3.04E-06,5.85E-06,2.34E-06,5.67E-06,1.54E-05,0.145407766,0.963551307,0.986155326,Downregulated
DDB_G0270860,DDB_G0270860,4.25E-06,7.77E-06,2.06E-05,-7.81E-07,2.34E-06,1.94E-06,-1.05E-05,4.70E-06,1.10E-05,0.145592276,0.963468564,0.986155326,Downregulated
DDB_G0277715,DDB_G0277715,7.15E-06,1.17E-05,1.15E-05,7.57E-07,1.50E-07,-3.19E-06,-2.99E-06,4.85E-06,1.11E-05,0.145850694,0.963352558,0.986155326,Downregulated
DDB_G0273725,DDB_G0273725,1.82E-05,-2.96E-05,3.22E-05,-3.46E-05,-1.45E-06,-1.38E-05,1.93E-05,4.75E-06,1.18E-05,0.146039335,0.963267788,0.986155326,Downregulated
DDB_G0268348,DDB_G0268348,0.000104475,-3.76E-05,-8.99E-05,-1.65E-05,4.73E-06,1.77E-05,-4.91E-05,-9.63E-06,6.08E-05,0.145721441,0.963410598,0.986155326,Upregulated
DDB_G0287293,DDB_G0287293,7.73E-06,7.30E-06,1.11E-05,5.55E-07,-2.33E-06,6.06E-06,3.48E-06,6.49E-06,1.30E-05,0.144890765,0.963782777,0.986160281,Downregulated
DDB_G0292582,DDB_G0292582,0.000139807,0.000160327,0.000274393,6.49E-05,2.05E-06,-7.73E-05,6.80E-05,5.77E-06,1.23E-05,0.145006225,0.963731132,0.986160281,Upregulated
DDB_G0273917,DDB_G0273917,6.92E-06,3.85E-06,1.28E-05,-1.98E-06,-3.11E-07,-2.96E-06,-5.35E-07,5.77E-06,1.14E-05,0.144535531,0.963941498,0.986160281,Upregulated
DDB_G0273983,DDB_G0273983,-0.000498665,-0.001175289,0.011141698,-0.004352998,-0.00040103,-0.001766915,0.000266153,-0.001079459,1.13E-05,0.144681847,0.963876155,0.986160281,Upregulated
DDB_G0274541,DDB_G0274541,0.000139424,-0.000106156,-5.50E-05,-0.000136105,-3.58E-05,7.80E-05,8.04E-05,-1.27E-05,1.21E-05,0.144625188,0.963901464,0.986160281,Downregulated
DDB_G0273709,DDB_G0273709,9.22E-06,1.87E-05,3.87E-06,-2.38E-06,-2.25E-06,-3.98E-06,2.89E-06,4.75E-06,1.21E-05,0.14375453,0.964289526,0.986201703,Downregulated
DDB_G0273591,DDB_G0273591,8.25E-06,9.17E-06,8.42E-06,-1.38E-06,-5.97E-06,-1.79E-06,1.73E-05,4.59E-07,1.12E-05,0.144094828,0.964138041,0.986201703,Downregulated
DDB_G0293964,DDB_G0293964,8.37E-06,2.72E-05,9.03E-06,1.11E-05,-1.17E-06,-1.04E-05,-2.75E-06,-6.06E-06,1.19E-05,0.143780104,0.964278151,0.986201703,Upregulated
